-0.115018,-0.0913396,-0.409094,0.0835336,-0.0191614,-0.0679702,-0.407911,0.105411,-0.110837,-0.56415,-0.181993,-0.402874,-0.169432,0.225902,-0.0794807,-0.054493,-0.0694881,-0.165233,-0.0540079,0.0184156,0.0382047,-0.206657,-0.24412,-0.0806226,-0.772191,0.100673,-0.0822368,0.0423215,0.107963,0.0933505,0.0236148,-0.344133,-0.211517,-0.0338149,-0.485641,0.0171126,-0.185559,0.0186276,-0.305689,-0.208208,-0.290687,-0.263809,-0.412737,-0.105846,-0.343218,-0.17351,-0.217626,0.118401,-0.0963549,-0.148008,-0.376816,-0.424891,-0.442123,-0.583345,-0.152189,-0.203615,-0.387876,0.0607138,0.0876377,0.038185,0.0486923,-0.552084,0.0909225,-0.0162746,0.0969458,-0.245741,-0.0353801,-0.259544,-0.26866,-0.104491,-0.107305,-0.0584314,-0.00845409,-0.016589,-0.245183,-0.323762,-0.748982,-0.619062,0.0312891,-0.0664027,
-0.12297,-0.0989269,0.0717011,0.363033,-0.0580683,0.398054,-0.288383,0.130265,0.0113516,0.222104,-0.0993288,-0.2245,-0.0676477,0.11016,0.06867,-0.101783,0.257986,-0.0920699,-0.012218,0.0780929,0.00471037,-0.222016,0.277588,0.0488734,-0.446608,0.0239242,-0.140376,0.0105487,-0.189874,0.192627,-0.433904,-0.299066,-0.0980669,-0.180989,-0.575714,0.0666472,0.0766121,-0.168287,-0.230271,-0.0933492,0.821266,0.165052,0.0758165,0.0941645,-0.0303081,0.0156612,-0.140816,0.150817,0.204176,-0.130886,0.0475657,-0.18165,-0.558026,-0.630296,-0.0891754,0.158712,-0.589715,0.00812734,-0.108869,0.0715953,0.22297,-0.0174658,0.0627597,0.0331557,0.0597829,0.27533,-0.0747988,-0.082406,-0.218259,0.0921591,-0.0977512,-0.0534187,0.112836,-0.300072,-0.0665867,-0.269514,-0.222333,-0.23471,-0.0818537,-0.210957,
-0.047752,0.222207,-0.378772,-0.0779642,-0.0683235,-0.167133,-0.382393,0.201359,0.137251,0.68113,0.0163484,0.0291809,0.282358,-0.0787193,0.259809,0.179372,-0.017376,0.0423751,-0.116981,0.149883,-0.0477254,-0.558734,-0.178074,0.0597071,0.492402,0.130188,0.00553343,0.0509458,0.0669903,-0.0351677,0.811533,0.107394,-0.509852,0.00567853,-0.258282,0.0581573,0.313259,0.0808158,-0.0145,0.124488,-0.419364,-0.30903,0.229472,0.23522,0.48555,0.0583664,0.266356,-0.0286575,0.0859183,0.150213,-0.117101,-0.469286,-0.244672,0.245834,-0.0349536,0.113749,0.358431,-0.0534655,-0.132732,-0.0840342,-0.0332981,0.448827,0.137952,-0.0349947,0.00191126,-0.180937,0.00448521,0.618698,-0.155574,0.0739508,0.169255,-0.0709136,0.327058,-0.112939,-0.47024,0.249995,-0.18311,-0.759149,0.218363,0.415695,
0.0874816,0.306473,0.0175684,-0.00394108,0.0332165,0.0694076,0.30068,-0.154907,-0.198768,0.398593,0.174463,0.144609,0.172257,0.0594975,0.219892,-0.00504696,0.000871847,0.203496,0.164416,0.00879449,0.0905546,-0.0930993,0.0704907,0.119837,0.599722,-0.0942943,-0.112905,0.226832,0.0593746,-0.0792452,0.654174,0.398109,-0.375979,0.0824451,0.321195,-0.111629,0.378868,0.021612,0.0958936,0.110426,-0.164128,0.293809,0.189961,-0.100245,0.472823,-0.134439,0.595373,-0.207284,0.120139,0.375433,-0.176935,0.384601,-0.10926,0.248696,-0.0508865,0.164909,0.292822,-0.123392,-0.137308,0.0978452,0.200086,0.134962,0.141678,-0.0863194,0.00424856,-0.430532,0.0744847,0.314107,0.0988342,-0.22633,0.48045,0.0216081,0.596222,0.0589275,-0.0801803,0.718656,0.00578172,-0.406503,-0.0850125,0.329273,
-0.39497,-0.0339302,-0.133049,-0.0935002,-0.147642,0.0432004,-0.292447,0.141966,0.149446,-0.397128,-0.124437,-0.287972,0.107793,0.227147,-0.096836,0.0658782,-0.118289,0.0548721,-0.0453121,0.0542459,0.069708,-0.146589,-0.20675,-0.207715,-0.676654,0.119032,0.0323548,-0.170797,-0.0542356,-0.107568,-0.157615,-0.433799,-0.304071,-0.379904,-0.293483,-0.0573181,-0.22214,0.181993,-0.205271,-0.239932,0.027477,-0.104718,-0.150739,-0.0546966,-0.269437,0.181136,-0.316132,0.101962,-0.10701,0.0321466,-0.0224914,-0.556101,-0.306122,-0.35608,-0.0525972,0.0815752,-0.199444,-0.0578958,0.072267,0.0504699,-0.114294,-0.421825,0.0747652,0.110511,0.0339889,-0.000832512,0.0581279,-0.172751,-0.220717,-0.0261748,-0.0392539,0.228079,-0.108543,-0.0502651,0.10112,0.0520492,-0.656604,-0.262085,0.00104986,-0.32403,
0.0700275,-0.09687,0.268714,-0.077697,-0.156861,0.0290085,0.309344,0.0364633,0.153002,0.0361749,0.0227632,0.0102243,-0.0579319,-0.123037,0.215724,-0.00739981,0.0673157,0.0594633,0.130418,-0.0843646,0.331227,0.25173,0.178042,0.0975268,0.397721,-0.0875632,-0.150623,0.0390011,-0.00900466,-0.150376,0.0901361,0.23131,0.112272,0.382454,0.0331061,-0.160476,0.160448,0.157028,-0.0219369,-0.175718,-0.179551,0.229772,0.0528875,0.0104428,-0.0780784,-0.0638752,0.116222,-0.152741,-0.0074282,-0.0580111,0.329542,0.301223,0.237233,-0.0838903,0.0468822,0.0681752,0.106612,0.0196889,-0.117818,0.117578,-0.108836,-0.0583422,0.0166331,-0.227992,0.018348,0.37736,0.0437099,0.0762832,0.0010292,0.054011,0.0752464,0.0200942,-0.0912519,0.0335975,0.323126,0.130632,0.0933241,0.166113,-0.204431,0.275122,
-0.082955,0.431472,-0.0359383,-0.0918112,0.211191,-0.104818,0.613052,0.0642962,-0.306333,0.360219,-0.128914,0.118963,0.232847,-0.173013,0.254231,-0.024851,-0.135415,0.0297823,-0.140877,-0.171219,0.097766,-0.116078,0.555256,-0.0761451,0.601804,0.0851744,0.100538,0.204656,-0.19728,0.077558,0.232025,0.427604,-0.219844,0.170229,0.650566,0.320438,0.0272907,-0.446036,0.452244,0.217342,0.154964,-0.125831,-0.138,-0.0664831,0.269984,-0.0908847,0.433706,0.0792867,0.0809411,0.32991,-0.100591,0.515389,0.371194,0.262271,-0.0298828,-0.075673,0.320362,-0.0751607,0.285951,0.0878925,-0.182795,0.34416,-0.0757895,0.081279,-0.0252641,-0.678195,0.151344,0.025216,-0.0181381,-0.654836,0.652409,0.0423144,-0.269613,0.0683969,-0.653345,1.03408,0.295608,0.0435161,0.0176178,0.2457,
-0.150286,-0.289832,-0.0828443,0.0916464,0.0705444,-0.277133,0.290666,0.0759907,0.0257312,0.146511,-0.0404431,0.0958945,-0.0633092,-0.101349,-0.231991,-0.125116,0.242792,0.148338,-0.00467553,-0.0938439,0.0854743,-0.13828,0.00464288,0.0252765,-0.211689,0.0215521,0.0133184,-0.00507238,-0.139733,0.0882568,-0.0251833,0.153144,0.00451141,0.0254041,0.400535,-0.13314,0.319264,-0.0334822,-0.0646863,-0.143398,-0.21585,0.00343152,-0.313904,-0.0440865,0.08868,0.265009,-0.0723213,-0.0896622,0.0618674,0.254058,0.119046,-0.33525,-0.468013,0.418039,0.0531886,-0.055268,0.274198,-0.108666,-0.08748,0.111241,-0.0159501,0.156018,0.0751736,-0.0902159,0.0174423,-0.117596,0.0386315,0.486718,0.0816653,-0.0785091,0.285119,0.124999,-0.0523145,0.062025,-0.176242,-0.103164,0.381101,0.280152,-0.0208497,-0.311008,
-0.0722644,0.644047,0.650716,-0.0772628,0.20579,0.50398,-1.16022,0.0126069,-0.247515,-0.710325,0.0309263,-0.538725,-0.166302,-0.0529238,-0.517176,0.133537,0.0778335,-0.0353654,0.117024,0.00856213,-0.272131,0.638279,-0.109558,-0.127895,0.201843,0.0275358,0.137351,-0.139971,-0.207574,-0.198925,-0.354187,-0.520341,0.25467,-0.671009,1.06236,-0.0851563,-0.0183999,0.445204,0.403123,0.438317,-0.307303,-0.0134674,0.0160915,-0.156456,-0.390126,-0.0730358,-0.527723,0.0124374,0.106104,-0.117289,-0.466578,-0.620956,-0.287247,0.667162,-0.182562,-0.128071,-0.468027,-0.157363,0.0238048,0.18738,-0.115772,0.854103,0.222883,-0.00184517,-0.0318909,-0.369888,0.137653,-0.432218,0.359487,-0.120375,-0.200602,-0.029599,-0.243117,0.100364,0.0587109,-0.122148,0.100065,-0.24958,-0.105227,-0.33848,
-0.222759,-0.0337353,-0.00720963,-0.0640127,-0.0789251,0.139523,0.32953,0.0681349,-0.300403,0.290338,-0.0514736,0.669064,0.0159861,0.11067,0.378039,0.122189,-0.127528,0.00576546,0.0687748,0.118216,-0.0862622,-0.133305,0.56593,-0.0107932,0.581385,-0.0162462,-0.0529903,0.187746,-0.00744726,-0.101239,0.354303,-0.0596507,0.155722,-1.19,-0.117555,0.312297,0.0443052,0.271274,0.441333,-0.252685,0.84299,0.0203069,0.258125,-0.128849,0.385327,0.0948043,-0.213992,-0.112663,-0.267494,0.318203,-0.68447,0.500162,0.331275,0.0313233,0.482322,-0.0712111,0.0250029,0.130564,0.0175243,-0.0579379,-0.0616271,-0.248247,0.0388824,0.141739,0.0528064,0.56653,-0.0406035,0.015682,0.180943,0.725228,0.162141,0.0306049,0.311221,0.129437,0.227393,-0.627702,0.301948,-0.161579,-0.0672856,0.111504,
-0.125797,-0.0845493,0.382174,-0.0145725,0.0718306,-0.167139,0.535207,-0.0269194,0.0143346,0.213282,0.0244001,0.204371,0.0329496,0.136257,0.0503195,-0.111119,-0.136782,-0.0725457,0.0800227,0.0250516,0.234956,0.0878978,0.00909956,-0.125818,0.601552,0.0410132,-0.0481505,0.194969,-0.0565638,0.145412,0.246857,0.0797335,0.0856967,-0.475093,0.59869,0.319593,0.265117,0.0378332,0.223619,-0.0507086,0.447414,0.0868555,0.031825,-0.00984779,0.127096,0.0302805,0.440415,0.125357,0.290939,0.244376,-0.0884783,0.518131,0.00158057,0.26634,0.157938,0.0920446,0.351534,0.104017,0.123274,-0.107369,-0.0650313,0.107396,0.0557056,-0.0170905,-0.0834536,-0.132607,-0.028516,0.31993,0.0479876,-0.124262,0.291841,-0.0125024,0.0120722,-0.133817,0.203625,0.432845,0.239035,-0.194977,0.017982,0.325351,
0.279891,-0.182809,0.347691,0.0885399,-0.0527999,0.441876,0.555471,-0.129596,0.333549,0.173948,-0.277521,0.0109777,-0.0308891,0.00384485,0.236176,0.000405615,-0.158942,-0.0477861,-0.106783,0.167946,-0.0626873,0.145576,0.135918,0.17953,0.275051,0.0360866,0.128369,-0.0468895,0.0389462,0.127426,0.189999,0.281786,0.000353855,-0.0959054,0.853886,-0.140511,0.355606,0.214331,0.242817,0.359947,-0.168826,-0.0640488,0.289239,0.0262928,0.181445,0.17575,0.132387,-0.0451001,0.0330884,0.0629721,0.347142,0.172556,0.0859336,0.453378,-0.0489681,0.172477,0.208268,0.126115,-0.0553266,0.26461,-0.00218248,0.225163,-0.0874952,-0.184543,0.0530981,-0.206885,0.122236,0.290045,0.30353,0.126826,0.0906669,-0.0895266,0.0883467,-0.0711422,0.232662,0.12328,0.345461,-0.140413,-0.0638514,0.183098,
-0.0762217,0.0660449,-0.248623,0.0481434,0.156975,-0.0685609,-0.498994,0.112963,0.00630238,-0.41667,-0.0676586,-0.256001,-0.282904,-0.107077,-0.424287,0.163861,-0.135531,-0.00199085,-0.0633977,-0.155824,-0.144567,-0.257942,-0.184721,-0.0513554,-1.04726,-0.0629445,-0.114796,-0.229709,0.0243913,-0.046893,-0.592785,-0.50398,-0.285843,-0.290593,-0.43384,-0.0159015,-0.36974,0.0519782,-0.371646,-0.282926,0.077996,-0.336116,-0.48922,0.0978178,-0.564157,-0.135689,-0.705928,-0.0872824,-0.428574,0.194547,-0.32838,-0.35598,-0.507328,-0.62741,-0.284868,0.0858118,-0.413436,-0.232029,-0.0217196,-0.133905,-0.116083,-0.718362,0.168086,-0.00636567,0.213176,-0.365412,-0.0882188,-0.344562,-0.0969738,-0.185544,-0.167325,-0.044221,-0.49865,-0.00578518,-0.278229,-0.324752,-0.708432,-0.402645,-0.0389049,-0.286011,
-0.090147,0.278951,-0.805811,-0.203746,0.214764,0.395185,-1.3673,0.06183,0.0732298,-0.304267,0.0636872,0.151676,0.446606,-0.0756583,-0.970674,-0.106344,0.144758,0.0310251,-0.105136,-0.00605436,-0.231926,0.920263,0.201401,0.0847588,-0.879021,0.0388,-0.266798,0.196939,0.0616397,0.0443201,0.114065,0.73665,-0.203756,1.13503,0.405361,0.160963,0.362202,-0.188724,0.653955,-0.401886,-0.0535594,-0.117697,0.403494,0.284749,-0.673523,0.755379,0.515193,-0.241967,-0.570494,-0.33631,0.301078,0.135482,0.420749,0.841065,-0.717961,-0.174709,0.153239,-0.113924,-0.124741,-0.108787,0.0884904,1.11627,0.110299,-0.0817521,0.158155,-0.141241,0.248894,0.840538,1.58239,-0.513167,-1.00331,-0.0554853,0.315755,0.109053,0.111919,-1.38105,0.388961,0.845978,-0.115705,-0.475289,
0.0536842,-0.113892,0.0443591,-0.0354661,-0.0523219,0.0567055,0.0066971,-0.137018,0.14818,0.160399,0.194718,0.293783,-0.749768,0.0187781,0.787709,-0.00362716,0.0600697,-0.171685,0.0575155,0.120527,0.0485757,0.0772313,-0.158705,0.165182,0.377148,-0.0892611,0.137297,0.0904639,-0.0264949,-0.00222214,0.327853,-0.207273,0.373452,-0.365861,0.0259186,0.0571456,0.159636,-0.0375981,-0.0220598,0.330622,-0.0357692,-0.0491594,0.587835,-0.0384651,0.221389,-0.0570255,0.583827,0.0223841,-1.4326,0.046634,0.153948,-0.768351,0.419756,0.134497,-0.18554,-0.00950493,0.0661425,-0.103372,0.0578364,-0.0473537,-0.055419,-0.0485813,-0.124782,-0.0619059,-0.13677,0.407775,0.204823,0.250474,0.0684619,0.217682,-0.0471637,-0.0106299,0.236898,-0.109286,-0.0370894,0.201069,0.298263,-0.28974,0.0965826,0.425771,
0.0806428,0.0260255,0.252757,0.0516234,0.0907135,-0.210543,0.216395,0.0130298,0.158094,0.393784,-0.0831582,0.191402,0.119351,0.150862,0.303445,-0.112677,-0.0444654,-0.0416475,0.128514,-0.0350789,0.0293113,0.54222,0.15745,0.0249369,0.407021,-0.107267,0.0107105,0.190094,0.0787294,0.0275628,0.122916,0.340076,-0.0337292,0.563177,0.734295,0.00361375,0.510716,0.126114,0.275708,0.545706,-0.211324,0.185157,0.113686,0.0776453,-8.61393e-06,-0.106871,0.141874,0.0978246,0.0100978,-0.156082,0.381947,0.262828,0.211347,0.364886,0.0664961,-0.127893,0.316558,0.0559362,-0.0458613,-0.00317964,-0.0504405,0.218533,-0.285184,0.00467788,-0.116041,-0.170463,0.147219,0.155788,0.143228,-0.0551677,0.389947,-0.126927,-0.448068,-0.0318495,0.0720906,0.264475,0.469635,0.333494,-0.0555561,0.00707559,
0.12523,-0.135094,-0.610178,-0.0523982,0.156294,0.163969,0.264924,0.061899,-0.441485,0.621419,0.00052094,0.695395,-0.151635,0.0732088,0.052599,0.167884,0.0397241,0.170704,-0.161075,-0.0425832,-0.160299,-0.578494,0.930218,0.104385,0.0853905,0.0553753,-0.135615,0.0573539,0.217676,0.0648082,-0.12339,-0.603298,0.387541,-0.783317,-0.713586,-0.160888,-0.305,-0.0726306,-0.377538,-0.53281,0.607359,0.328698,-0.161098,0.0872627,0.68713,-0.185014,-0.558021,0.295514,-0.056031,-0.164152,-0.490714,0.175379,-0.31102,-1.11014,0.608166,0.0956655,-0.788872,-0.0297354,-0.0110955,-0.110863,0.147763,0.112272,0.0640663,0.122981,0.126594,0.218827,0.0379465,-0.60409,-0.21502,0.241067,-0.328635,0.0652464,0.789005,0.0332527,0.0333608,-0.285013,0.564296,0.303271,0.00484451,-0.651649,
-0.0453974,-0.164824,0.412997,0.177949,0.0136748,-0.16824,0.409272,-0.00655793,0.0442506,0.507963,0.128652,0.372172,-0.164187,-0.0880836,0.237322,0.00941167,0.0910707,-0.1759,0.0652657,0.0138987,0.341063,0.0820116,0.219472,0.0390433,0.62887,0.0289584,-0.028321,-0.000857299,0.121359,0.0453169,0.39095,0.351121,0.280105,0.0446244,0.0750992,-0.149086,0.270546,-0.0668892,-0.169264,0.0136409,-0.177971,0.528328,0.193985,0.0174093,0.0743691,0.0567071,0.352055,-0.0590722,-0.155151,-0.164898,0.301052,0.250132,0.0999341,0.321066,0.172898,0.238313,0.454881,0.0459831,0.0227718,0.149069,-0.0439003,-0.0794058,0.0128802,0.0925873,-0.072444,0.650532,0.123449,0.15491,-0.00332539,0.378652,-0.00190592,-0.111255,0.0883546,0.176738,0.255245,0.270087,0.289659,0.110885,0.156227,0.450103,
-0.0317249,0.012807,0.0546625,0.117665,-0.108462,0.0282337,0.341761,0.0123461,-0.194513,0.0442278,0.157699,-0.148721,0.0158172,0.033681,0.194403,0.159309,0.0752814,0.0148635,0.180015,0.137529,0.21867,0.123297,0.285984,-0.188399,0.347796,-0.0305692,-0.0119807,0.174094,-0.279504,-0.0715224,0.289358,0.306245,-0.00955151,0.75651,-0.0530746,-0.195731,-0.0677728,0.0209899,-0.267014,0.0127481,0.0838575,0.286009,0.0574984,-0.112895,-0.113058,-0.132212,-0.0906928,0.105822,0.240363,-0.126146,0.188917,0.227642,0.149114,0.0243186,0.108852,0.130944,0.133783,-0.140471,-0.0425877,0.202079,-0.0910346,0.107233,0.0382249,0.277836,0.0781387,0.223254,-0.0206665,0.0338075,0.139513,-0.213456,0.212785,0.0491424,0.236345,0.0771044,0.476653,-0.077055,-0.0141471,0.255042,-0.247189,-0.0663086,
